Sales_Date,Sales_Year,Sales_Quarter,Sales_Month,Sales_Week,Sales_Day
10/28/2009,2009,4,10,4,28
12/28/2006,2006,4,12,4,28
05/13/2006,2006,2,5,2,13
04/23/2005,2005,2,4,4,23
03/08/2006,2006,1,3,2,8
03/08/2006,2006,1,3,2,8
03/08/2006,2006,1,3,2,8
03/08/2008,2008,1,3,2,8
01/09/2007,2007,1,1,2,9
12/08/2009,2009,4,12,2,8
12/08/2009,2009,4,12,2,8
02/28/2007,2007,1,2,4,28
07/25/2009,2009,3,7,4,25
08/08/2005,2005,3,8,2,8
08/08/2006,2006,3,8,2,8
08/08/2006,2006,3,8,2,8
07/11/2008,2008,3,7,2,11
08/08/2008,2008,3,8,2,8
08/08/2009,2009,3,8,2,8
08/08/2009,2009,3,8,2,8
07/11/2005,2005,3,7,2,11
07/25/2006,2006,3,7,4,25
05/15/2008,2008,2,5,2,15
05/15/2008,2008,2,5,2,15
01/29/2010,2010,1,1,4,29
10/14/2007,2007,4,10,2,14
11/03/2008,2008,4,11,1,3
10/14/2005,2005,4,10,2,14
09/05/2006,2006,3,9,1,5
09/05/2005,2005,3,9,1,5
09/05/2005,2005,3,9,1,5
09/05/2005,2005,3,9,1,5
09/05/2005,2005,3,9,1,5
09/05/2009,2009,3,9,1,5
09/05/2009,2009,3,9,1,5
02/04/2006,2006,1,2,1,4
11/03/2006,2006,4,11,1,3
11/03/2006,2006,4,11,1,3
11/03/2006,2006,4,11,1,3
11/03/2006,2006,4,11,1,3
01/09/2009,2009,1,1,2,9
01/09/2009,2009,1,1,2,9
10/14/2008,2008,4,10,2,14
10/14/2009,2009,4,10,2,14
07/01/2007,2007,3,7,1,1
07/01/2006,2006,3,7,1,1
07/01/2006,2006,3,7,1,1
09/10/2005,2005,3,9,2,10
09/28/2007,2007,3,9,4,28
09/28/2007,2007,3,9,4,28
09/10/2006,2006,3,9,2,10
09/10/2009,2009,3,9,2,10
11/23/2007,2007,4,11,4,23
02/21/2007,2007,1,2,3,21
02/21/2007,2007,1,2,3,21
02/21/2008,2008,1,2,3,21
05/12/2010,2010,2,5,2,12
09/01/2007,2007,3,9,1,1
05/10/2005,2005,2,5,2,10
05/10/2006,2006,2,5,2,10
10/15/2005,2005,4,10,2,15
10/15/2005,2005,4,10,2,15
10/15/2007,2007,4,10,2,15
10/15/2007,2007,4,10,2,15
10/15/2008,2008,4,10,2,15
10/15/2008,2008,4,10,2,15
05/10/2008,2008,2,5,2,10
09/04/2010,2010,3,9,1,4
09/04/2010,2010,3,9,1,4
05/19/2008,2008,2,5,3,19
05/19/2008,2008,2,5,3,19
05/19/2008,2008,2,5,3,19
05/19/2008,2008,2,5,3,19
05/15/2007,2007,2,5,2,15
07/23/2010,2010,3,7,4,23
07/23/2010,2010,3,7,4,23
07/23/2010,2010,3,7,4,23
11/12/2008,2008,4,11,2,12
11/12/2009,2009,4,11,2,12
06/14/2006,2006,2,6,2,14
06/14/2006,2006,2,6,2,14
11/12/2007,2007,4,11,2,12
11/12/2005,2005,4,11,2,12
11/12/2005,2005,4,11,2,12
11/19/2007,2007,4,11,3,19
11/19/2007,2007,4,11,3,19
11/19/2005,2005,4,11,3,19
11/19/2005,2005,4,11,3,19
08/16/2007,2007,3,8,3,16
02/06/2010,2010,1,2,1,6
02/06/2010,2010,1,2,1,6
11/19/2008,2008,4,11,3,19
11/19/2008,2008,4,11,3,19
11/19/2008,2008,4,11,3,19
12/04/2005,2005,4,12,1,4
12/04/2007,2007,4,12,1,4
05/09/2010,2010,2,5,2,9
05/09/2010,2010,2,5,2,9
05/09/2010,2010,2,5,2,9
03/10/2006,2006,1,3,2,10
03/10/2006,2006,1,3,2,10
03/10/2006,2006,1,3,2,10
06/16/2007,2007,2,6,3,16
02/14/2007,2007,1,2,2,14
03/06/2008,2008,1,3,1,6
03/06/2008,2008,1,3,1,6
02/14/2008,2008,1,2,2,14
02/14/2008,2008,1,2,2,14
02/14/2008,2008,1,2,2,14
03/10/2009,2009,1,3,2,10
03/10/2009,2009,1,3,2,10
07/05/2010,2010,3,7,1,5
10/23/2010,2010,4,10,4,23
04/21/2009,2009,2,4,3,21
04/21/2008,2008,2,4,3,21
04/21/2008,2008,2,4,3,21
11/13/2008,2008,4,11,2,13
08/20/2010,2010,3,8,3,20
08/20/2010,2010,3,8,3,20
08/20/2010,2010,3,8,3,20
08/20/2010,2010,3,8,3,20
07/14/2010,2010,3,7,2,14
08/16/2006,2006,3,8,3,16
11/13/2007,2007,4,11,2,13
04/21/2007,2007,2,4,3,21
04/21/2006,2006,2,4,3,21
04/21/2006,2006,2,4,3,21
10/08/2010,2010,4,10,2,8
10/08/2010,2010,4,10,2,8
05/01/2006,2006,2,5,1,1
05/01/2006,2006,2,5,1,1
01/27/2006,2006,1,1,4,27
01/27/2007,2007,1,1,4,27
01/27/2008,2008,1,1,4,27
03/08/2006,2006,1,3,2,8
03/08/2007,2007,1,3,2,8
03/08/2007,2007,1,3,2,8
03/08/2007,2007,1,3,2,8
09/18/2008,2008,3,9,3,18
09/18/2008,2008,3,9,3,18
09/18/2009,2009,3,9,3,18
09/18/2009,2009,3,9,3,18
01/08/2006,2006,1,1,2,8
03/19/2010,2010,1,3,3,19
03/19/2010,2010,1,3,3,19
03/12/2010,2010,1,3,2,12
05/27/2005,2005,2,5,4,27
05/27/2006,2006,2,5,4,27
10/22/2007,2007,4,10,3,22
10/22/2007,2007,4,10,3,22
10/22/2007,2007,4,10,3,22
09/18/2005,2005,3,9,3,18
05/20/2010,2010,2,5,3,20
03/27/2008,2008,1,3,4,27
03/27/2008,2008,1,3,4,27
03/27/2009,2009,1,3,4,27
03/27/2009,2009,1,3,4,27
03/26/2007,2007,1,3,4,26
03/26/2007,2007,1,3,4,26
09/12/2010,2010,3,9,2,12
09/12/2010,2010,3,9,2,12
11/09/2008,2008,4,11,2,9
07/02/2010,2010,3,7,1,2
05/21/2010,2010,2,5,3,21
12/04/2005,2005,4,12,1,4
05/23/2007,2007,2,5,4,23
05/23/2007,2007,2,5,4,23
05/23/2007,2007,2,5,4,23
05/23/2007,2007,2,5,4,23
05/23/2005,2005,2,5,4,23
05/23/2005,2005,2,5,4,23
05/23/2005,2005,2,5,4,23
04/13/2009,2009,2,4,2,13
05/12/2008,2008,2,5,2,12
02/19/2010,2010,1,2,3,19
07/20/2007,2007,3,7,3,20
04/13/2007,2007,2,4,2,13
04/13/2006,2006,2,4,2,13
12/09/2009,2009,4,12,2,9
01/28/2010,2010,1,1,4,28
06/14/2007,2007,2,6,2,14
09/22/2009,2009,3,9,3,22
09/22/2009,2009,3,9,3,22
09/22/2008,2008,3,9,3,22
09/22/2008,2008,3,9,3,22
09/22/2005,2005,3,9,3,22
09/22/2007,2007,3,9,3,22
09/22/2007,2007,3,9,3,22
09/22/2007,2007,3,9,3,22
12/09/2005,2005,4,12,2,9
12/09/2007,2007,4,12,2,9
12/09/2007,2007,4,12,2,9
12/09/2006,2006,4,12,2,9
12/09/2006,2006,4,12,2,9
01/24/2010,2010,1,1,4,24
01/24/2010,2010,1,1,4,24
11/14/2005,2005,4,11,2,14
11/14/2005,2005,4,11,2,14
09/06/2006,2006,3,9,1,6
09/06/2007,2007,3,9,1,6
09/06/2007,2007,3,9,1,6
01/12/2010,2010,1,1,2,12
07/11/2010,2010,3,7,2,11
08/21/2009,2009,3,8,3,21
09/29/2010,2010,3,9,4,29
12/26/2009,2009,4,12,4,26
02/02/2010,2010,1,2,1,2
12/26/2005,2005,4,12,4,26
12/26/2005,2005,4,12,4,26
12/26/2005,2005,4,12,4,26
12/22/2009,2009,4,12,3,22
11/04/2007,2007,4,11,1,4
11/04/2007,2007,4,11,1,4
12/17/2008,2008,4,12,3,17
07/07/2009,2009,3,7,1,7
07/07/2009,2009,3,7,1,7
03/04/2006,2006,1,3,1,4
03/04/2006,2006,1,3,1,4
03/04/2007,2007,1,3,1,4
03/04/2007,2007,1,3,1,4
07/07/2005,2005,3,7,1,7
07/07/2005,2005,3,7,1,7
07/07/2005,2005,3,7,1,7
11/15/2005,2005,4,11,2,15
06/21/2009,2009,2,6,3,21
06/21/2009,2009,2,6,3,21
06/21/2009,2009,2,6,3,21
06/21/2009,2009,2,6,3,21
06/21/2005,2005,2,6,3,21
06/21/2005,2005,2,6,3,21
06/21/2006,2006,2,6,3,21
06/21/2007,2007,2,6,3,21
06/21/2007,2007,2,6,3,21
11/15/2009,2009,4,11,2,15
11/15/2008,2008,4,11,2,15
01/16/2009,2009,1,1,3,16
09/27/2008,2008,3,9,4,27
09/27/2008,2008,3,9,4,27
09/27/2008,2008,3,9,4,27
09/27/2009,2009,3,9,4,27
09/27/2009,2009,3,9,4,27
09/27/2009,2009,3,9,4,27
02/04/2010,2010,1,2,1,4
03/26/2010,2010,1,3,4,26
03/26/2010,2010,1,3,4,26
03/26/2010,2010,1,3,4,26
03/26/2010,2010,1,3,4,26
09/27/2006,2006,3,9,4,27
01/16/2005,2005,1,1,3,16
01/16/2005,2005,1,1,3,16
01/16/2006,2006,1,1,3,16
09/06/2007,2007,3,9,1,6
03/15/2010,2010,1,3,2,15
10/19/2006,2006,4,10,3,19
10/19/2008,2008,4,10,3,19
10/19/2009,2009,4,10,3,19
05/06/2010,2010,2,5,1,6
01/22/2010,2010,1,1,3,22
02/21/2006,2006,1,2,3,21
02/21/2007,2007,1,2,3,21
08/15/2007,2007,3,8,2,15
08/15/2006,2006,3,8,2,15
08/15/2006,2006,3,8,2,15
07/04/2010,2010,3,7,1,4
03/06/2010,2010,1,3,1,6
03/06/2010,2010,1,3,1,6
07/06/2009,2009,3,7,1,6
07/06/2009,2009,3,7,1,6
08/15/2009,2009,3,8,2,15
08/15/2009,2009,3,8,2,15
02/21/2008,2008,1,2,3,21
09/06/2010,2010,3,9,1,6
01/08/2009,2009,1,1,2,8
06/22/2008,2008,2,6,3,22
06/22/2009,2009,2,6,3,22
05/21/2006,2006,2,5,3,21
05/21/2006,2006,2,5,3,21
05/21/2007,2007,2,5,3,21
05/21/2008,2008,2,5,3,21
05/21/2009,2009,2,5,3,21
05/21/2009,2009,2,5,3,21
05/21/2009,2009,2,5,3,21
05/21/2009,2009,2,5,3,21
05/21/2009,2009,2,5,3,21
06/22/2006,2006,2,6,3,22
06/22/2006,2006,2,6,3,22
01/08/2005,2005,1,1,2,8
06/05/2007,2007,2,6,1,5
03/03/2008,2008,1,3,1,3
12/12/2009,2009,4,12,2,12
03/03/2006,2006,1,3,1,3
03/03/2006,2006,1,3,1,3
03/03/2007,2007,1,3,1,3
01/06/2009,2009,1,1,1,6
01/06/2008,2008,1,1,1,6
01/06/2008,2008,1,1,1,6
06/06/2007,2007,2,6,1,6
11/24/2009,2009,4,11,4,24
06/06/2005,2005,2,6,1,6
06/06/2008,2008,2,6,1,6
01/06/2006,2006,1,1,1,6
01/06/2005,2005,1,1,1,6
01/06/2005,2005,1,1,1,6
01/06/2005,2005,1,1,1,6
10/01/2006,2006,4,10,1,1
10/15/2006,2006,4,10,2,15
10/15/2006,2006,4,10,2,15
07/28/2005,2005,3,7,4,28
07/28/2006,2006,3,7,4,28
07/28/2006,2006,3,7,4,28
07/28/2006,2006,3,7,4,28
07/28/2006,2006,3,7,4,28
07/28/2008,2008,3,7,4,28
07/28/2008,2008,3,7,4,28
07/28/2009,2009,3,7,4,28
10/15/2008,2008,4,10,2,15
11/24/2005,2005,4,11,4,24
06/12/2005,2005,2,6,2,12
06/12/2005,2005,2,6,2,12
07/30/2005,2005,3,7,4,30
07/30/2006,2006,3,7,4,30
07/30/2007,2007,3,7,4,30
07/30/2007,2007,3,7,4,30
07/30/2007,2007,3,7,4,30
07/13/2007,2007,3,7,2,13
07/30/2008,2008,3,7,4,30
04/16/2010,2010,2,4,3,16
06/12/2008,2008,2,6,2,12
06/12/2008,2008,2,6,2,12
06/12/2008,2008,2,6,2,12
04/21/2009,2009,2,4,3,21
04/21/2009,2009,2,4,3,21
02/23/2009,2009,1,2,4,23
04/08/2010,2010,2,4,2,8
05/08/2007,2007,2,5,2,8
05/08/2006,2006,2,5,2,8
05/08/2005,2005,2,5,2,8
08/29/2009,2009,3,8,4,29
08/29/2006,2006,3,8,4,29
08/29/2006,2006,3,8,4,29
08/29/2007,2007,3,8,4,29
08/29/2005,2005,3,8,4,29
08/02/2009,2009,3,8,1,2
08/02/2009,2009,3,8,1,2
08/02/2009,2009,3,8,1,2
08/29/2008,2008,3,8,4,29
04/20/2005,2005,2,4,3,20
05/08/2009,2009,2,5,2,8
05/08/2009,2009,2,5,2,8
05/08/2009,2009,2,5,2,8
05/08/2009,2009,2,5,2,8
05/08/2008,2008,2,5,2,8
09/24/2009,2009,3,9,4,24
02/09/2009,2009,1,2,2,9
04/28/2009,2009,2,4,4,28
12/30/2007,2007,4,12,4,30
12/30/2007,2007,4,12,4,30
08/16/2009,2009,3,8,3,16
08/16/2008,2008,3,8,3,16
08/16/2008,2008,3,8,3,16
04/28/2005,2005,2,4,4,28
04/28/2005,2005,2,4,4,28
08/16/2006,2006,3,8,3,16
04/28/2006,2006,2,4,4,28
04/28/2006,2006,2,4,4,28
05/27/2010,2010,2,5,4,27
02/09/2007,2007,1,2,2,9
02/09/2007,2007,1,2,2,9
05/12/2007,2007,2,5,2,12
09/12/2009,2009,3,9,2,12
09/12/2008,2008,3,9,2,12
10/19/2010,2010,4,10,3,19
10/19/2010,2010,4,10,3,19
09/12/2007,2007,3,9,2,12
09/12/2006,2006,3,9,2,12
05/12/2009,2009,2,5,2,12
04/21/2007,2007,2,4,3,21
03/07/2005,2005,1,3,1,7
07/14/2005,2005,3,7,2,14
07/14/2005,2005,3,7,2,14
03/07/2006,2006,1,3,1,7
03/07/2006,2006,1,3,1,7
03/07/2006,2006,1,3,1,7
08/14/2009,2009,3,8,2,14
08/14/2008,2008,3,8,2,14
08/14/2008,2008,3,8,2,14
09/19/2008,2008,3,9,3,19
08/14/2005,2005,3,8,2,14
08/14/2005,2005,3,8,2,14
09/19/2007,2007,3,9,3,19
04/21/2005,2005,2,4,3,21
03/07/2008,2008,1,3,1,7
08/02/2008,2008,3,8,1,2
03/14/2009,2009,1,3,2,14
10/17/2006,2006,4,10,3,17
10/17/2005,2005,4,10,3,17
12/19/2007,2007,4,12,3,19
05/27/2005,2005,2,5,4,27
10/03/2006,2006,4,10,1,3
10/17/2009,2009,4,10,3,17
10/17/2009,2009,4,10,3,17
10/17/2009,2009,4,10,3,17
10/17/2009,2009,4,10,3,17
10/17/2009,2009,4,10,3,17
10/17/2008,2008,4,10,3,17
12/06/2007,2007,4,12,1,6
12/06/2005,2005,4,12,1,6
03/27/2005,2005,1,3,4,27
03/27/2005,2005,1,3,4,27
11/01/2006,2006,4,11,1,1
12/04/2009,2009,4,12,1,4
12/04/2009,2009,4,12,1,4
03/27/2006,2006,1,3,4,27
03/27/2006,2006,1,3,4,27
03/27/2006,2006,1,3,4,27
03/27/2009,2009,1,3,4,27
01/21/2010,2010,1,1,3,21
01/21/2010,2010,1,1,3,21
12/04/2005,2005,4,12,1,4
12/04/2005,2005,4,12,1,4
11/01/2008,2008,4,11,1,1
07/19/2010,2010,3,7,3,19
02/12/2009,2009,1,2,2,12
02/12/2008,2008,1,2,2,12
02/12/2008,2008,1,2,2,12
07/08/2006,2006,3,7,2,8
09/22/2008,2008,3,9,3,22
04/26/2010,2010,2,4,4,26
07/08/2008,2008,3,7,2,8
02/12/2007,2007,1,2,2,12
02/12/2007,2007,1,2,2,12
02/12/2005,2005,1,2,2,12
01/14/2005,2005,1,1,2,14
03/22/2009,2009,1,3,3,22
03/22/2008,2008,1,3,3,22
01/14/2007,2007,1,1,2,14
01/14/2007,2007,1,1,2,14
03/22/2005,2005,1,3,3,22
07/26/2008,2008,3,7,4,26
09/01/2008,2008,3,9,1,1
09/01/2008,2008,3,9,1,1
09/01/2007,2007,3,9,1,1
09/01/2006,2006,3,9,1,1
09/01/2006,2006,3,9,1,1
09/01/2005,2005,3,9,1,1
09/01/2005,2005,3,9,1,1
05/29/2010,2010,2,5,4,29
08/03/2007,2007,3,8,1,3
02/03/2008,2008,1,2,1,3
02/03/2007,2007,1,2,1,3
02/03/2007,2007,1,2,1,3
02/03/2006,2006,1,2,1,3
02/03/2005,2005,1,2,1,3
02/03/2005,2005,1,2,1,3
03/31/2007,2007,1,3,4,31
03/18/2008,2008,1,3,3,18
03/18/2008,2008,1,3,3,18
03/18/2009,2009,1,3,3,18
10/20/2007,2007,4,10,3,20
07/09/2010,2010,3,7,2,9
07/09/2010,2010,3,7,2,9
04/04/2010,2010,2,4,1,4
04/04/2010,2010,2,4,1,4
04/04/2010,2010,2,4,1,4
05/21/2007,2007,2,5,3,21
05/21/2007,2007,2,5,3,21
03/18/2006,2006,1,3,3,18
03/18/2006,2006,1,3,3,18
03/18/2007,2007,1,3,3,18
03/31/2008,2008,1,3,4,31
03/31/2009,2009,1,3,4,31
03/31/2009,2009,1,3,4,31
03/31/2009,2009,1,3,4,31
01/26/2010,2010,1,1,4,26
01/26/2010,2010,1,1,4,26
06/12/2008,2008,2,6,2,12
06/12/2008,2008,2,6,2,12
06/12/2009,2009,2,6,2,12
05/23/2008,2008,2,5,4,23
05/23/2009,2009,2,5,4,23
05/23/2006,2006,2,5,4,23
05/23/2006,2006,2,5,4,23
06/12/2006,2006,2,6,2,12
08/13/2007,2007,3,8,2,13
08/13/2007,2007,3,8,2,13
09/03/2005,2005,3,9,1,3
09/30/2009,2009,3,9,4,30
08/21/2010,2010,3,8,3,21
08/21/2010,2010,3,8,3,21
08/29/2005,2005,3,8,4,29
12/31/2005,2005,4,12,4,31
12/31/2005,2005,4,12,4,31
12/31/2005,2005,4,12,4,31
03/12/2005,2005,1,3,2,12
12/31/2007,2007,4,12,4,31
02/27/2005,2005,1,2,4,27
06/27/2009,2009,2,6,4,27
01/30/2010,2010,1,1,4,30
01/30/2010,2010,1,1,4,30
01/30/2010,2010,1,1,4,30
05/18/2010,2010,2,5,3,18
06/24/2009,2009,2,6,4,24
06/24/2007,2007,2,6,4,24
06/24/2006,2006,2,6,4,24
06/24/2005,2005,2,6,4,24
04/02/2007,2007,2,4,1,2
03/30/2005,2005,1,3,4,30
03/30/2005,2005,1,3,4,30
03/30/2006,2006,1,3,4,30
03/30/2007,2007,1,3,4,30
03/30/2007,2007,1,3,4,30
03/30/2007,2007,1,3,4,30
07/02/2010,2010,3,7,1,2
05/18/2010,2010,2,5,3,18
03/30/2009,2009,1,3,4,30
08/17/2007,2007,3,8,3,17
08/17/2007,2007,3,8,3,17
08/17/2007,2007,3,8,3,17
08/17/2006,2006,3,8,3,17
03/26/2005,2005,1,3,4,26
01/24/2006,2006,1,1,4,24
02/07/2009,2009,1,2,1,7
02/07/2009,2009,1,2,1,7
05/09/2010,2010,2,5,2,9
01/24/2005,2005,1,1,4,24
12/28/2006,2006,4,12,4,28
08/17/2009,2009,3,8,3,17
08/17/2009,2009,3,8,3,17
08/17/2008,2008,3,8,3,17
08/17/2008,2008,3,8,3,17
07/23/2006,2006,3,7,4,23
07/23/2007,2007,3,7,4,23
09/01/2006,2006,3,9,1,1
07/18/2005,2005,3,7,3,18
08/18/2009,2009,3,8,3,18
08/18/2009,2009,3,8,3,18
11/07/2007,2007,4,11,1,7
08/18/2006,2006,3,8,3,18
08/18/2005,2005,3,8,3,18
08/18/2005,2005,3,8,3,18
06/18/2009,2009,2,6,3,18
06/18/2009,2009,2,6,3,18
06/18/2009,2009,2,6,3,18
06/18/2008,2008,2,6,3,18
06/18/2008,2008,2,6,3,18
07/23/2008,2008,3,7,4,23
07/23/2008,2008,3,7,4,23
10/20/2008,2008,4,10,3,20
11/24/2008,2008,4,11,4,24
11/24/2008,2008,4,11,4,24
11/24/2008,2008,4,11,4,24
11/07/2005,2005,4,11,1,7
08/14/2010,2010,3,8,2,14
08/14/2010,2010,3,8,2,14
11/24/2005,2005,4,11,4,24
11/24/2005,2005,4,11,4,24
11/24/2005,2005,4,11,4,24
11/24/2005,2005,4,11,4,24
11/24/2005,2005,4,11,4,24
11/24/2007,2007,4,11,4,24
11/24/2006,2006,4,11,4,24
11/24/2006,2006,4,11,4,24
11/24/2006,2006,4,11,4,24
10/03/2005,2005,4,10,1,3
10/03/2005,2005,4,10,1,3
10/03/2005,2005,4,10,1,3
11/06/2009,2009,4,11,1,6
08/04/2007,2007,3,8,1,4
08/04/2006,2006,3,8,1,4
08/04/2006,2006,3,8,1,4
08/04/2009,2009,3,8,1,4
08/04/2009,2009,3,8,1,4
10/03/2008,2008,4,10,1,3
02/06/2006,2006,1,2,1,6
02/06/2005,2005,1,2,1,6
04/26/2007,2007,2,4,4,26
03/08/2008,2008,1,3,2,8
03/08/2009,2009,1,3,2,8
03/08/2006,2006,1,3,2,8
03/08/2006,2006,1,3,2,8
07/16/2006,2006,3,7,3,16
07/16/2007,2007,3,7,3,16
11/06/2008,2008,4,11,1,6
11/06/2008,2008,4,11,1,6
12/04/2009,2009,4,12,1,4
04/19/2006,2006,2,4,3,19
04/25/2010,2010,2,4,4,25
04/25/2010,2010,2,4,4,25
04/25/2010,2010,2,4,4,25
12/04/2005,2005,4,12,1,4
12/04/2005,2005,4,12,1,4
08/13/2007,2007,3,8,2,13
12/04/2007,2007,4,12,1,4
12/04/2007,2007,4,12,1,4
12/04/2007,2007,4,12,1,4
05/16/2006,2006,2,5,3,16
05/16/2005,2005,2,5,3,16
05/16/2005,2005,2,5,3,16
07/31/2009,2009,3,7,4,31
07/31/2008,2008,3,7,4,31
07/31/2008,2008,3,7,4,31
07/31/2008,2008,3,7,4,31
07/31/2005,2005,3,7,4,31
09/13/2005,2005,3,9,2,13
07/07/2010,2010,3,7,1,7
05/16/2009,2009,2,5,3,16
05/16/2009,2009,2,5,3,16
05/16/2009,2009,2,5,3,16
05/16/2009,2009,2,5,3,16
05/16/2008,2008,2,5,3,16
08/28/2006,2006,3,8,4,28
05/29/2005,2005,2,5,4,29
05/29/2007,2007,2,5,4,29
05/29/2006,2006,2,5,4,29
05/29/2006,2006,2,5,4,29
05/29/2009,2009,2,5,4,29
05/29/2009,2009,2,5,4,29
05/29/2008,2008,2,5,4,29
05/29/2008,2008,2,5,4,29
05/29/2008,2008,2,5,4,29
06/03/2008,2008,2,6,1,3
06/03/2008,2008,2,6,1,3
02/13/2010,2010,1,2,2,13
05/05/2009,2009,2,5,1,5
05/05/2009,2009,2,5,1,5
04/23/2006,2006,2,4,4,23
04/23/2006,2006,2,4,4,23
04/23/2006,2006,2,4,4,23
11/16/2005,2005,4,11,3,16
11/16/2006,2006,4,11,3,16
05/05/2007,2007,2,5,1,5
04/29/2008,2008,2,4,4,29
09/26/2010,2010,3,9,4,26
09/26/2010,2010,3,9,4,26
01/10/2010,2010,1,1,2,10
07/04/2008,2008,3,7,1,4
07/04/2009,2009,3,7,1,4
12/09/2009,2009,4,12,2,9
12/09/2009,2009,4,12,2,9
12/09/2009,2009,4,12,2,9
12/09/2009,2009,4,12,2,9
12/09/2007,2007,4,12,2,9
07/04/2006,2006,3,7,1,4
07/04/2007,2007,3,7,1,4
07/04/2007,2007,3,7,1,4
08/09/2006,2006,3,8,2,9
08/09/2006,2006,3,8,2,9
03/18/2006,2006,1,3,3,18
03/18/2007,2007,1,3,3,18
03/18/2007,2007,1,3,3,18
04/07/2010,2010,2,4,1,7
09/26/2005,2005,3,9,4,26
07/16/2009,2009,3,7,3,16
07/06/2005,2005,3,7,1,6
07/16/2005,2005,3,7,3,16
07/16/2005,2005,3,7,3,16
07/16/2005,2005,3,7,3,16
07/16/2006,2006,3,7,3,16
07/16/2006,2006,3,7,3,16
07/14/2010,2010,3,7,2,14
12/02/2007,2007,4,12,1,2
12/02/2007,2007,4,12,1,2
12/02/2007,2007,4,12,1,2
09/26/2007,2007,3,9,4,26
03/02/2005,2005,1,3,1,2
09/26/2008,2008,3,9,4,26
09/26/2008,2008,3,9,4,26
09/26/2008,2008,3,9,4,26
12/02/2005,2005,4,12,1,2
12/02/2005,2005,4,12,1,2
02/22/2010,2010,1,2,3,22
10/14/2007,2007,4,10,2,14
10/14/2007,2007,4,10,2,14
03/16/2010,2010,1,3,3,16
07/11/2009,2009,3,7,2,11
01/30/2006,2006,1,1,4,30
01/30/2006,2006,1,1,4,30
01/30/2005,2005,1,1,4,30
09/09/2007,2007,3,9,2,9
09/09/2008,2008,3,9,2,9
09/09/2008,2008,3,9,2,9
09/09/2008,2008,3,9,2,9
07/11/2006,2006,3,7,2,11
07/11/2006,2006,3,7,2,11
07/11/2006,2006,3,7,2,11
10/14/2009,2009,4,10,2,14
10/14/2009,2009,4,10,2,14
12/28/2007,2007,4,12,4,28
09/30/2009,2009,3,9,4,30
09/30/2009,2009,3,9,4,30
02/03/2006,2006,1,2,1,3
06/15/2007,2007,2,6,2,15
06/15/2007,2007,2,6,2,15
06/15/2007,2007,2,6,2,15
10/05/2008,2008,4,10,1,5
10/05/2008,2008,4,10,1,5
02/14/2006,2006,1,2,2,14
02/14/2007,2007,1,2,2,14
11/30/2007,2007,4,11,4,30
11/30/2006,2006,4,11,4,30
05/05/2007,2007,2,5,1,5
05/05/2007,2007,2,5,1,5
09/28/2005,2005,3,9,4,28
02/14/2008,2008,1,2,2,14
02/14/2008,2008,1,2,2,14
02/14/2008,2008,1,2,2,14
10/25/2008,2008,4,10,4,25
03/11/2010,2010,1,3,2,11
03/11/2010,2010,1,3,2,11
03/11/2010,2010,1,3,2,11
03/27/2007,2007,1,3,4,27
03/27/2007,2007,1,3,4,27
03/27/2007,2007,1,3,4,27
03/27/2006,2006,1,3,4,27
07/24/2006,2006,3,7,4,24
02/15/2010,2010,1,2,2,15
02/15/2010,2010,1,2,2,15
02/15/2010,2010,1,2,2,15
07/24/2009,2009,3,7,4,24
07/24/2008,2008,3,7,4,24
07/24/2008,2008,3,7,4,24
03/27/2009,2009,1,3,4,27
03/27/2008,2008,1,3,4,27
11/17/2009,2009,4,11,3,17
11/17/2009,2009,4,11,3,17
11/17/2009,2009,4,11,3,17
11/17/2009,2009,4,11,3,17
11/16/2006,2006,4,11,3,16
11/16/2006,2006,4,11,3,16
11/17/2007,2007,4,11,3,17
11/17/2007,2007,4,11,3,17
01/16/2009,2009,1,1,3,16
12/28/2009,2009,4,12,4,28
12/28/2009,2009,4,12,4,28
12/28/2009,2009,4,12,4,28
12/16/2009,2009,4,12,3,16
10/02/2010,2010,4,10,1,2
10/05/2007,2007,4,10,1,5
10/05/2006,2006,4,10,1,5
10/05/2009,2009,4,10,1,5
10/05/2009,2009,4,10,1,5
10/05/2008,2008,4,10,1,5
10/05/2008,2008,4,10,1,5
10/05/2008,2008,4,10,1,5
09/13/2010,2010,3,9,2,13
09/13/2010,2010,3,9,2,13
03/25/2006,2006,1,3,4,25
02/21/2005,2005,1,2,3,21
07/15/2008,2008,3,7,2,15
07/15/2009,2009,3,7,2,15
07/15/2009,2009,3,7,2,15
07/15/2009,2009,3,7,2,15
05/26/2008,2008,2,5,4,26
05/26/2009,2009,2,5,4,26
07/21/2009,2009,3,7,3,21
08/22/2007,2007,3,8,3,22
08/22/2007,2007,3,8,3,22
07/21/2007,2007,3,7,3,21
05/26/2005,2005,2,5,4,26
05/26/2007,2007,2,5,4,26
05/26/2007,2007,2,5,4,26
05/26/2007,2007,2,5,4,26
07/15/2006,2006,3,7,2,15
07/15/2006,2006,3,7,2,15
07/15/2007,2007,3,7,2,15
07/15/2007,2007,3,7,2,15
07/15/2005,2005,3,7,2,15
07/15/2005,2005,3,7,2,15
07/15/2005,2005,3,7,2,15
08/13/2006,2006,3,8,2,13
08/13/2007,2007,3,8,2,13
08/13/2007,2007,3,8,2,13
10/02/2007,2007,4,10,1,2
08/13/2005,2005,3,8,2,13
08/13/2005,2005,3,8,2,13
